"","id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","price","minimum_nights","maximum_nights","availability_365","number_of_reviews","review_scores_rating","instant_bookable","reviews_per_month","year"
"2099","49116514","229893914",2018-12-09,"within an hour",100,100,"f","t","t","Sillery",46.77431,-71.27296,"Private room in townhouse","Private room",3,"2 shared baths",2,50,3,1125,27,1,5,"t",0.38,3
"2100","49144711","28426624",2015-02-26,"within a day",100,100,"f","t","t","Saint-Sauveur",46.81025,-71.23867,"Entire apartment","Entire home/apt",6,"1 bath",2,83,45,72,0,0,NA,"f",NA,6
"2101","49232651","388162029",2021-02-11,"within an hour",100,100,"f","t","t","Duberger-Les Saules",46.81785,-71.2893,"Entire condominium","Entire home/apt",2,"1 bath",1,150,1,90,82,9,4.67,"t",6,0
"2102","49239534","76960364",2016-06-10,"within an hour",100,50,"f","t","f","Chutes-Montmorency",46.88429,-71.15589,"Entire guesthouse","Entire home/apt",1,"1 bath",2,26,2,7,257,0,NA,"f",NA,5
"2103","49245127","247450400",2019-03-07,"N/A",NA,NA,"f","t","t","Sillery",46.78944,-71.24957,"Entire apartment","Entire home/apt",4,"1 bath",2,200,2,1125,303,0,NA,"f",NA,2
"2104","49256442","96168193",2016-09-21,"within an hour",100,100,"f","t","t","Lairet",46.84213,-71.24148,"Entire apartment","Entire home/apt",6,"2 baths",2,117,1,365,239,3,4.67,"t",3,5
"2105","49259421","379858910",2020-12-12,"within a few hours",100,94,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.8162,-71.20836,"Room in boutique hotel","Private room",2,"1 private bath",1,125,1,14,0,1,4,"f",1,1
"2106","49260516","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Maizerets",46.83205,-71.22348,"Private room in apartment","Private room",1,"1 shared bath",1,90,28,90,87,0,NA,"f",NA,1
"2107","49260621","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81293,-71.21066,"Entire loft","Entire home/apt",2,"1 bath",1,100,28,90,87,0,NA,"f",NA,1
"2108","49273730","49878285",2015-11-25,"within an hour",100,99,"t","t","t","Saint-Jean-Baptiste",46.80927,-71.22469,"Entire loft","Entire home/apt",3,"1 bath",1,138,1,1125,285,9,4.67,"t",3.6,6
"2109","49294240","51773921",2015-12-19,"within an hour",100,91,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81487,-71.21095,"Entire condominium","Entire home/apt",4,"1.5 baths",2,196,31,1125,231,0,NA,"f",NA,6
"2110","49324296","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Louis",46.76029,-71.30375,"Entire apartment","Entire home/apt",4,"1 bath",2,220,28,90,363,0,NA,"f",NA,1
"2111","49337293","68891161",2016-04-25,"within a few hours",100,80,"f","t","t","Lairet",46.83454,-71.23036,"Private room in house","Private room",1,"1 shared bath",1,50,1,31,83,2,5,"f",2,5
"2112","49341659","398015471",2021-04-21,"within an hour",100,93,"f","t","t","Quartier 5-4",46.85508,-71.18651,"Entire apartment","Entire home/apt",4,"1 bath",1,101,1,1125,255,4,4,"f",2.26,0
"2113","49366326","315881660",2019-12-09,"within an hour",100,95,"f","t","t","Saint-Sauveur",46.80893,-71.23816,"Entire house","Entire home/apt",2,"1 bath",1,188,2,1125,159,0,NA,"f",NA,2
"2114","49378101","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.8146,-71.22442,"Private room in apartment","Private room",1,"1 bath",1,85,28,90,363,0,NA,"f",NA,1
"2115","49378243","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81459,-71.22591,"Private room in apartment","Private room",1,"1 bath",1,85,28,90,362,0,NA,"f",NA,1
"2116","49378527","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Chutes-Montmorency",46.87755,-71.1675,"Private room in apartment","Private room",1,"1 bath",1,105,28,90,363,0,NA,"f",NA,1
"2117","49378632","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81283,-71.21046,"Private room in apartment","Private room",1,"1 bath",1,85,28,90,362,0,NA,"f",NA,1
"2118","49382037","19909639",2014-08-12,"within an hour",100,100,"f","t","t","Saint-Roch",46.81339,-71.22685,"Entire apartment","Entire home/apt",4,"1 bath",2,127,1,1125,340,21,4.95,"t",10.5,7
"2119","49396319","156016818",2017-10-24,"within a few hours",100,95,"t","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81374,-71.20744,"Entire apartment","Entire home/apt",6,"1 bath",2,171,2,180,46,9,5,"f",9,4
"2120","49419380","239448029",2019-01-28,"within a few hours",100,88,"f","t","t","Maizerets",46.83574,-71.22715,"Entire apartment","Entire home/apt",8,"2 baths",0,66,32,1125,154,0,NA,"f",NA,2
"2121","49479046","253257126",2019-04-04,"N/A",NA,NA,"f","t","t","Vieux-Moulin",46.85299,-71.20418,"Entire place","Entire home/apt",2,"1 bath",NA,200,1,3,179,0,NA,"t",NA,2
"2122","49487016","216772356",2018-09-22,"within an hour",100,100,"t","t","t","Lac-Saint-Charles",46.90335,-71.36579,"Entire condominium","Entire home/apt",4,"1 bath",2,141,2,1125,134,1,5,"t",1,3
"2123","49496745","352528458",2020-06-29,"N/A",NA,NA,"f","t","f","Neufchâtel-Est/Lebourgneuf",46.84126,-71.33362,"Entire condominium","Entire home/apt",4,"1 bath",2,131,1,1125,33,13,4.85,"t",7.36,1
"2124","49519455","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81364,-71.23162,"Entire loft","Entire home/apt",2,"1 bath",1,80,28,90,87,0,NA,"f",NA,1
"2125","49519479","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81671,-71.22135,"Entire loft","Entire home/apt",2,"1 bath",1,80,28,90,363,0,NA,"f",NA,1
"2126","49519964","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81558,-71.22332,"Entire loft","Entire home/apt",2,"1 bath",1,80,28,90,87,0,NA,"f",NA,1
"2127","49520014","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Vieux-Limoilou",46.82495,-71.24522,"Entire loft","Entire home/apt",2,"1 bath",1,80,28,90,87,0,NA,"f",NA,1
"2128","49520041","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Lairet",46.82974,-71.24371,"Entire loft","Entire home/apt",2,"1 bath",1,80,28,90,87,0,NA,"f",NA,1
"2129","49520203","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Lairet",46.82825,-71.24431,"Entire loft","Entire home/apt",2,"1 bath",1,80,28,90,87,0,NA,"f",NA,1
"2130","49529561","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Vieux-Limoilou",46.82802,-71.24265,"Entire loft","Entire home/apt",2,"1 bath",1,80,28,90,87,0,NA,"f",NA,1
"2131","49529610","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Lairet",46.82858,-71.2436,"Entire loft","Entire home/apt",2,"1 bath",1,85,28,90,87,0,NA,"f",NA,1
"2132","49529681","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Vieux-Limoilou",46.82803,-71.24203,"Entire loft","Entire home/apt",2,"1 bath",1,85,28,90,87,0,NA,"f",NA,1
"2133","49529731","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Lairet",46.82969,-71.24359,"Entire loft","Entire home/apt",2,"1 bath",1,85,28,90,363,0,NA,"f",NA,1
"2134","49529765","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Vieux-Limoilou",46.82659,-71.2435,"Entire loft","Entire home/apt",2,"1 bath",1,75,28,90,363,0,NA,"f",NA,1
"2135","49531419","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81656,-71.22322,"Entire loft","Entire home/apt",2,"1 bath",1,100,28,90,87,0,NA,"f",NA,1
"2136","49531498","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81294,-71.23094,"Entire loft","Entire home/apt",2,"1 bath",1,100,28,90,362,0,NA,"f",NA,1
"2137","49531557","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81584,-71.22261,"Entire loft","Entire home/apt",2,"1 bath",1,85,28,90,87,0,NA,"f",NA,1
"2138","49531600","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Vieux-Limoilou",46.82807,-71.24229,"Entire loft","Entire home/apt",2,"1 bath",2,100,28,90,87,0,NA,"f",NA,1
"2139","49531851","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Lairet",46.82823,-71.24301,"Entire loft","Entire home/apt",2,"1 bath",1,90,28,90,87,0,NA,"f",NA,1
"2140","49531882","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Jésuites",46.8459,-71.23721,"Entire loft","Entire home/apt",2,"1 bath",1,95,28,90,363,0,NA,"f",NA,1
"2141","49531916","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81325,-71.22963,"Entire loft","Entire home/apt",2,"1 bath",1,95,28,90,362,0,NA,"f",NA,1
"2142","49531971","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81717,-71.22246,"Entire loft","Entire home/apt",2,"1 bath",1,90,28,90,87,0,NA,"f",NA,1
"2143","49532066","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81242,-71.23023,"Entire loft","Entire home/apt",2,"1 bath",1,85,28,90,87,0,NA,"f",NA,1
"2144","49532115","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81576,-71.22166,"Entire loft","Entire home/apt",2,"1 bath",1,90,28,90,87,0,NA,"f",NA,1
"2145","49532173","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Jean-Baptiste",46.80775,-71.22798,"Entire loft","Entire home/apt",2,"1 bath",1,105,28,90,87,0,NA,"f",NA,1
"2146","49556388","163281463",2017-12-19,"within an hour",100,80,"f","t","t","Vieux-Limoilou",46.83051,-71.23204,"Entire townhouse","Entire home/apt",3,"1 bath",2,80,3,14,21,0,NA,"f",NA,4
"2147","49563543","399826950",2021-05-03,"N/A",NA,NA,"f","t","f","Saint-Louis",46.77329,-71.29834,"Entire apartment","Entire home/apt",4,"1 bath",2,NA,30,30,273,0,NA,"t",NA,0
"2148","49566871","266117637",2019-06-03,"within an hour",100,100,"f","t","t","Montcalm",46.80426,-71.22617,"Entire house","Entire home/apt",6,"1 bath",4,163,2,1125,50,0,NA,"t",NA,2
"2149","49613865","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",4,"1 bath",2,361,1,1125,334,0,NA,"t",NA,0
"2150","49621185","175861356",2018-02-28,"within an hour",100,100,"f","t","f","Maizerets",46.83705,-71.22191,"Entire loft","Entire home/apt",3,"1 bath",2,80,1,365,154,2,4.5,"t",2,3
"2151","49631735","400317083",2021-05-06,"within an hour",80,100,"f","t","f","Cité Universitaire",46.78751,-71.27439,"Entire apartment","Entire home/apt",3,"1 bath",0,32,10,1125,33,1,5,"f",1,0
"2152","49639408","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81522,-71.22173,"Entire loft","Entire home/apt",2,"1 bath",1,90,28,90,87,0,NA,"f",NA,1
"2153","49639471","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Jean-Baptiste",46.81263,-71.22088,"Entire loft","Entire home/apt",2,"1 bath",1,95,28,90,87,0,NA,"f",NA,1
"2154","49651016","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81302,-71.22038,"Entire loft","Entire home/apt",2,"1 bath",1,95,28,90,87,0,NA,"f",NA,1
"2155","49654852","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Jean-Baptiste",46.81026,-71.21762,"Entire loft","Entire home/apt",2,"1 bath",1,85,28,90,87,0,NA,"f",NA,1
"2156","49654935","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Lairet",46.8287,-71.24214,"Entire loft","Entire home/apt",2,"1 bath",1,95,28,90,87,0,NA,"f",NA,1
"2157","49657631","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81495,-71.22838,"Entire loft","Entire home/apt",2,"1 bath",1,95,28,90,87,0,NA,"f",NA,1
"2158","49657722","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81514,-71.23,"Entire loft","Entire home/apt",2,"1 bath",1,95,28,90,87,0,NA,"f",NA,1
"2159","49657803","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Maizerets",46.84247,-71.22984,"Entire loft","Entire home/apt",2,"1 bath",1,95,28,90,87,0,NA,"f",NA,1
"2160","49657854","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Maizerets",46.84223,-71.22832,"Entire loft","Entire home/apt",4,"1 bath",1,95,28,90,87,0,NA,"f",NA,1
"2161","49657892","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Maizerets",46.84568,-71.23595,"Entire loft","Entire home/apt",4,"1 bath",1,95,28,90,363,0,NA,"f",NA,1
"2162","49657933","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Jésuites",46.84638,-71.23742,"Entire loft","Entire home/apt",2,"1 bath",1,125,28,90,363,0,NA,"f",NA,1
"2163","49657989","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Maizerets",46.84765,-71.23518,"Entire loft","Entire home/apt",2,"1 bath",0,85,28,90,87,0,NA,"f",NA,1
"2164","49658042","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Jésuites",46.84662,-71.23728,"Entire loft","Entire home/apt",2,"1 bath",1,80,28,90,87,0,NA,"f",NA,1
"2165","49673356","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Vieux-Limoilou",46.82392,-71.24323,"Entire loft","Entire home/apt",4,"1 bath",0,95,28,90,87,0,NA,"f",NA,1
"2166","49691528","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Roch",46.81302,-71.22182,"Entire loft","Entire home/apt",4,"1 bath",1,75,28,90,87,0,NA,"f",NA,1
"2167","49692930","80327715",2016-06-27,"within an hour",100,100,"f","t","t","Duberger-Les Saules",46.81198,-71.32489,"Entire apartment","Entire home/apt",5,"1 bath",3,85,1,7,42,6,5,"t",6,5
"2168","49710443","222071856",2018-10-22,"within an hour",67,73,"f","t","t","Cité Universitaire",46.7884,-71.27554,"Private room in apartment","Private room",1,"1 shared bath",1,20,30,1125,212,0,NA,"f",NA,3
"2169","49716135","54647686",2016-01-14,"within an hour",100,100,"f","t","t","Montcalm",46.79951,-71.2412,"Private room in condominium","Private room",2,"1 shared bath",1,88,1,10,34,3,5,"f",3,5
"2170","49718745","380580696",2020-12-17,"within an hour",90,100,"f","t","t","Saint-Jean-Baptiste",46.8115,-71.2216,"Entire loft","Entire home/apt",1,"1 bath",1,65,28,90,362,0,NA,"f",NA,1
"2171","49726127","222071856",2018-10-22,"within an hour",67,73,"f","t","t","Cité Universitaire",46.78889,-71.27512,"Private room in apartment","Private room",2,"2 shared baths",NA,20,30,1125,305,0,NA,"f",NA,3
"2172","49727949","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",2,"1 bath",1,346,1,1125,346,0,NA,"t",NA,0
"2173","49728342","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",2,"1 bath",1,356,1,1125,356,0,NA,"t",NA,0
"2174","49728992","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",2,"1 bath",1,366,1,1125,355,0,NA,"t",NA,0
"2175","49729336","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",4,"1 bath",2,366,1,1125,333,0,NA,"t",NA,0
"2176","49731020","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",4,"1 bath",2,386,1,1125,340,0,NA,"t",NA,0
"2177","49731253","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",4,"1 bath",2,386,1,1125,343,0,NA,"t",NA,0
"2178","49731681","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",2,"1 bath",1,376,1,1125,355,0,NA,"t",NA,0
"2179","49731849","96692488",2016-09-25,"within a few hours",85,30,"t","t","t","Saint-Sacrement",46.80036,-71.2435,"Entire condominium","Entire home/apt",6,"1 bath",3,185,31,1125,365,0,NA,"f",NA,5
"2180","49732771","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",4,"1 bath",2,386,1,1125,339,0,NA,"t",NA,0
"2181","49733959","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",4,"1 bath",2,406,1,1125,338,0,NA,"t",NA,0
"2182","49734396","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",4,"1 bath",2,406,1,1125,347,0,NA,"t",NA,0
"2183","49734636","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",2,"1 bath",1,396,1,1125,358,0,NA,"t",NA,0
"2184","49750881","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire loft","Entire home/apt",3,"1 bath",1,396,1,1125,356,0,NA,"t",NA,0
"2185","49751164","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire serviced apartment","Entire home/apt",6,"2.5 baths",3,NA,1,1125,350,0,NA,"t",NA,0
"2186","49752137","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire serviced apartment","Entire home/apt",6,"2 baths",4,100,31,1125,360,0,NA,"t",NA,0
"2187","49754583","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire serviced apartment","Entire home/apt",6,"2 baths",4,129,31,1125,6,0,NA,"t",NA,0
"2188","49755342","400189973",2021-05-05,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.811634,-71.206612,"Entire serviced apartment","Entire home/apt",6,"2 baths",3,145,31,1125,365,0,NA,"t",NA,0
"2189","49757839","30582403",2015-04-04,"within an hour",100,NA,"f","t","t","Saint-Sauveur",46.80931,-71.24197,"Entire cottage","Entire home/apt",4,"2 baths",4,100,31,1125,293,0,NA,"f",NA,6
"2190","49769762","401383056",2021-05-13,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.816658,-71.207512,"Entire apartment","Entire home/apt",2,"1 bath",1,58,31,1125,66,0,NA,"t",NA,0
"2191","49772337","401383056",2021-05-13,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.816658,-71.207512,"Entire apartment","Entire home/apt",4,"1 bath",2,65,31,1125,216,0,NA,"t",NA,0
"2192","49774559","401383056",2021-05-13,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.81768,-71.20805,"Entire apartment","Entire home/apt",2,"1 bath",1,62,31,1125,228,0,NA,"t",NA,0
"2193","49774852","401383056",2021-05-13,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.812832,-71.202393,"Entire apartment","Entire home/apt",2,"1.5 baths",2,65,31,1125,263,0,NA,"t",NA,0
"2194","49779224","136684136",2017-06-24,"within a few hours",80,67,"f","t","f","Saint-Sacrement",46.78984,-71.25242,"Private room in apartment","Private room",2,"1 shared bath",1,35,31,365,54,0,NA,"f",NA,4
"2195","49785383","5841126",2013-04-09,"within a few hours",100,100,"t","t","t","Saint-Roch",46.81074,-71.22612,"Entire loft","Entire home/apt",2,"1 bath",1,309,21,365,173,0,NA,"f",NA,8
"2196","49793171","401383056",2021-05-13,"N/A",NA,NA,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.812832,-71.202393,"Entire apartment","Entire home/apt",4,"1.5 baths",2,371,1,30,65,0,NA,"t",NA,0
"2197","49811346","401723180",2021-05-15,"within an hour",100,NA,"f","t","t","Quartier 4-6",46.84321,-71.25559,"Entire apartment","Entire home/apt",2,"1 bath",1,150,1,1,0,0,NA,"t",NA,0
"2198","49814682","4599719",2013-01-05,"within an hour",100,100,"t","t","t","Saint-Roch",46.81313,-71.23001,"Entire apartment","Entire home/apt",4,"1 bath",0,200,30,365,365,0,NA,"t",NA,8
"2199","49814826","4599719",2013-01-05,"within an hour",100,100,"t","t","t","Saint-Roch",46.81492,-71.23121,"Entire loft","Entire home/apt",2,"1 bath",1,100,30,365,365,0,NA,"t",NA,8
"2200","49855389","156965492",2017-10-31,"within an hour",100,80,"f","t","t","Vieux-Québec/Cap-Blanc/Colline parlementaire",46.80987,-71.21007,"Entire loft","Entire home/apt",2,"1 bath",1,35,30,1125,124,1,5,"f",1,4
